Post ID,Fanspage ID,Political,Post time,Reaction,Image_file name
314757905313275_3720677388054626,314757905313275,Pan blue,1620367233,1034,"['314757905313275_3720677388054626_1.jpg', '314757905313275_3720677388054626_2.jpg', '314757905313275_3720677388054626_3.jpg', '314757905313275_3720677388054626_4.jpg', '314757905313275_3720677388054626_5.jpg']"
100243575124856_266741665141712,100243575124856,Pan blue,1620353429,65,"['100243575124856_266741665141712_1.jpg', '100243575124856_266741665141712_2.jpg']"
1708992992686707_2835240613395267,1708992992686707,Pan green,1620364290,111,['1708992992686707_2835240613395267_1.jpg']
369827056852751_1122110924957690,369827056852751,Pan blue,1620387212,608,['369827056852751_1122110924957690_1.jpg']
1573636192933234_2591115921185251,1573636192933234,Pan blue,1620381656,4409,['1573636192933234_2591115921185251_1.jpg']
131181017972_10159533406202973,131181017972,Pan blue,1620386318,1876,['131181017972_10159533406202973_1.jpg']
191690867518507_4171431309544423,191690867518507,Pan blue,1620386265,10121,['191690867518507_4171431309544423_1.jpg']
122247701178719_5457780887625347,122247701178719,Pan blue,1620394575,24,"['122247701178719_5457780887625347_1.jpg', '122247701178719_5457780887625347_2.jpg', '122247701178719_5457780887625347_3.jpg']"
151758448274492_3814640148652952,151758448274492,Pan blue,1620386266,1677,['151758448274492_3814640148652952_1.jpg']
300218690080036_3480670695368137,300218690080036,Pan blue,1620476632,41,"['300218690080036_3480670695368137_1.jpg', '300218690080036_3480670695368137_2.jpg', '300218690080036_3480670695368137_3.jpg', '300218690080036_3480670695368137_4.jpg', '300218690080036_3480670695368137_5.jpg', '300218690080036_3480670695368137_6.jpg', '300218690080036_3480670695368137_7.jpg', '300218690080036_3480670695368137_8.jpg']"
155724795167_10159463716035168,155724795167,Pan green,1620474821,3380,"['155724795167_10159463716035168_1.jpg', '155724795167_10159463716035168_2.jpg', '155724795167_10159463716035168_3.jpg']"
353390642311_10157667286537312,353390642311,Pan green,1620447168,2571,['353390642311_10157667286537312_1.jpg']
305379846196965_4091187347616177,305379846196965,Pan blue,1620469693,29,"['305379846196965_4091187347616177_1.jpg', '305379846196965_4091187347616177_2.jpg', '305379846196965_4091187347616177_3.jpg', '305379846196965_4091187347616177_4.jpg']"
122247701178719_5462471457156290,122247701178719,Pan blue,1620472845,56,"['122247701178719_5462471457156290_1.jpg', '122247701178719_5462471457156290_2.jpg', '122247701178719_5462471457156290_3.jpg', '122247701178719_5462471457156290_4.jpg']"
2044308798994874_4296026657156399,2044308798994874,Pan green,1620467094,941,['2044308798994874_4296026657156399_1.jpg']
101053674625040_617994162930986,101053674625040,Pan green,1620477180,313,"['101053674625040_617994162930986_1.jpg', '101053674625040_617994162930986_2.jpg', '101053674625040_617994162930986_3.jpg', '101053674625040_617994162930986_4.jpg']"
606321216096498_4022386884489897,606321216096498,Pan blue,1620435650,1993,"['606321216096498_4022386884489897_1.jpg', '606321216096498_4022386884489897_2.jpg']"
1759886480753916_4063686690373872,1759886480753916,Pan green,1620471163,608,['1759886480753916_4063686690373872_1.jpg']
1608911669348612_2940689386170827,1608911669348612,Pan green,1620486005,32,['1608911669348612_2940689386170827_1.jpg']
164872546882726_3856619487707995,164872546882726,Pan blue,1620432161,27835,"['164872546882726_3856619487707995_1.jpg', '164872546882726_3856619487707995_2.jpg']"
2778474698892451_5416665435073351,2778474698892451,Pan green,1620448040,518,['2778474698892451_5416665435073351_1.jpg']
202019903151149_4378394235513674,202019903151149,Pan blue,1620452154,262,"['202019903151149_4378394235513674_1.jpg', '202019903151149_4378394235513674_2.jpg', '202019903151149_4378394235513674_3.jpg', '202019903151149_4378394235513674_4.jpg']"
256015127845124_3996269790486287,256015127845124,Pan blue,1620431778,77,['256015127845124_3996269790486287_1.jpg']
339483189800311_1250519755363312,339483189800311,Pan blue,1620468009,366,['339483189800311_1250519755363312_1.jpg']
131181017972_10159535305552973,131181017972,Pan blue,1620451436,4503,"['131181017972_10159535305552973_1.jpg', '131181017972_10159535305552973_2.jpg', '131181017972_10159535305552973_3.jpg', '131181017972_10159535305552973_4.jpg']"
191690867518507_4173868529300701,191690867518507,Pan blue,1620449865,14602,"['191690867518507_4173868529300701_1.jpg', '191690867518507_4173868529300701_2.jpg', '191690867518507_4173868529300701_3.jpg', '191690867518507_4173868529300701_4.jpg']"
725501890978632_1610552689140210,725501890978632,Pan blue,1620441936,11848,"['725501890978632_1610552689140210_1.jpg', '725501890978632_1610552689140210_2.jpg']"
1014522188609435_4128063037255319,1014522188609435,Pan blue,1620453281,890,"['1014522188609435_4128063037255319_1.jpg', '1014522188609435_4128063037255319_2.jpg', '1014522188609435_4128063037255319_3.jpg']"
128469290550453_4291470030917004,128469290550453,Pan blue,1620453721,41,"['128469290550453_4291470030917004_1.jpg', '128469290550453_4291470030917004_2.jpg', '128469290550453_4291470030917004_3.jpg', '128469290550453_4291470030917004_4.jpg', '128469290550453_4291470030917004_5.jpg', '128469290550453_4291470030917004_6.jpg', '128469290550453_4291470030917004_7.jpg', '128469290550453_4291470030917004_8.jpg']"
354577201716619_1122408021600196,354577201716619,Pan blue,1620449886,4925,['354577201716619_1122408021600196_1.jpg']
368035863247717_4155560821161850,368035863247717,Pan blue,1620458402,6,"['368035863247717_4155560821161850_1.jpg', '368035863247717_4155560821161850_2.jpg', '368035863247717_4155560821161850_3.jpg', '368035863247717_4155560821161850_4.jpg', '368035863247717_4155560821161850_5.jpg', '368035863247717_4155560821161850_6.jpg', '368035863247717_4155560821161850_7.jpg', '368035863247717_4155560821161850_8.jpg']"
136312969811613_3748896055219935,136312969811613,Pan blue,1620465266,24,"['136312969811613_3748896055219935_1.jpg', '136312969811613_3748896055219935_2.jpg', '136312969811613_3748896055219935_3.jpg', '136312969811613_3748896055219935_4.jpg']"
379414155423429_4521871667844303,379414155423429,Pan blue,1620463707,21,"['379414155423429_4521871667844303_1.jpg', '379414155423429_4521871667844303_2.jpg', '379414155423429_4521871667844303_3.jpg', '379414155423429_4521871667844303_4.jpg', '379414155423429_4521871667844303_5.jpg']"
151758448274492_3817050135078620,151758448274492,Pan blue,1620452297,1357,['151758448274492_3817050135078620_1.jpg']
246303725422981_3836960976357220,246303725422981,Pan blue,1620522950,843,"['246303725422981_3836960976357220_1.jpg', '246303725422981_3836960976357220_2.jpg']"
868324186523207_4143948722294054,868324186523207,Pan blue,1620522048,43,['868324186523207_4143948722294054_1.jpg']
186040511466669_5373905479346787,186040511466669,Pan blue,1620522004,391,"['186040511466669_5373905479346787_1.jpg', '186040511466669_5373905479346787_2.jpg']"
339774479441093_3964858053599366,339774479441093,Pan blue,1620522000,11,['339774479441093_3964858053599366_1.jpg']
1385833738386412_2549043458732095,1385833738386412,Pan blue,1620528285,168,"['1385833738386412_2549043458732095_3.jpg', '1385833738386412_2549043458732095_4.jpg', '1385833738386412_2549043458732095_5.jpg', '1385833738386412_2549043458732095_6.jpg']"
1342400169240057_2417263875087009,1342400169240057,Pan blue,1620524740,100,['1342400169240057_2417263875087009_1.jpg']
122247701178719_5465815096821926,122247701178719,Pan blue,1620526497,20,['122247701178719_5465815096821926_1.jpg']
1598116423791832_2891680491102079,1598116423791832,Pan green,1620535799,525,['1598116423791832_2891680491102079_1.jpg']
219165858131533_3884607898253959,219165858131533,Pan blue,1620522198,6931,['219165858131533_3884607898253959_1.jpg']
349227278454708_4532485406795520,349227278454708,Pan blue,1620522538,20,"['349227278454708_4532485406795520_1.jpg', '349227278454708_4532485406795520_2.jpg']"
298586310319842_1806667869511671,298586310319842,Pan blue,1620547285,43,"['298586310319842_1806667869511671_1.jpg', '298586310319842_1806667869511671_2.jpg', '298586310319842_1806667869511671_3.jpg', '298586310319842_1806667869511671_4.jpg', '298586310319842_1806667869511671_5.jpg', '298586310319842_1806667869511671_6.jpg']"
483787188396639_3787584908016834,483787188396639,Pan blue,1620522002,990,['483787188396639_3787584908016834_1.jpg']
314757905313275_3726161290839569,314757905313275,Pan blue,1620533700,506,['314757905313275_3726161290839569_1.jpg']
259512084446867_1277984619266270,259512084446867,Pan blue,1620522054,929,['259512084446867_1277984619266270_1.jpg']
202019903151149_4379571475395950,202019903151149,Pan blue,1620522000,139,['202019903151149_4379571475395950_1.jpg']
1573636192933234_2592334474396729,1573636192933234,Pan blue,1620522014,707,['1573636192933234_2592334474396729_1.jpg']
339483189800311_1250937815321506,339483189800311,Pan blue,1620522053,470,['339483189800311_1250937815321506_1.jpg']
131181017972_10159537281517973,131181017972,Pan blue,1620521966,2322,['131181017972_10159537281517973_1.jpg']
191690867518507_4176700695684151,191690867518507,Pan blue,1620521859,6232,['191690867518507_4176700695684151_1.jpg']
300320033502806_1728615550673240,300320033502806,Pan blue,1620522000,903,['300320033502806_1728615550673240_1.jpg']
1573873889493647_2946040135610342,1573873889493647,Pan blue,1620522013,798,"['1573873889493647_2946040135610342_1.jpg', '1573873889493647_2946040135610342_2.jpg']"
102764756435823_4166934240018834,102764756435823,Pan blue,1620522000,582,['102764756435823_4166934240018834_1.jpg']
327986657268286_4069241253142789,327986657268286,Pan blue,1620522044,521,['327986657268286_4069241253142789_1.jpg']
247426919612_10158463461129613,247426919612,Pan blue,1620522016,226,"['247426919612_10158463461129613_1.jpg', '247426919612_10158463461129613_2.jpg']"
137894879588198_4465585756819067,137894879588198,Pan green,1620627751,193,"['137894879588198_4465585756819067_1.jpg', '137894879588198_4465585756819067_2.jpg', '137894879588198_4465585756819067_3.jpg', '137894879588198_4465585756819067_4.jpg']"
2044308798994874_4302052169887181,2044308798994874,Pan green,1620635738,3049,['2044308798994874_4302052169887181_1.jpg']
131181017972_10159539951587973,131181017972,Pan blue,1620606673,4332,['131181017972_10159539951587973_1.jpg']
432321040122288_4205698196117868,432321040122288,Pan green,1620637121,94,"['432321040122288_4205698196117868_1.jpg', '432321040122288_4205698196117868_2.jpg', '432321040122288_4205698196117868_3.jpg', '432321040122288_4205698196117868_4.jpg']"
534069096686018_3920453674714193,534069096686018,Pan green,1620623222,40,['534069096686018_3920453674714193_1.jpg']
705014679580108_3927455297336014,705014679580108,Pan green,1620610201,1193,['705014679580108_3927455297336014_1.jpg']
2044308798994874_4302989243126807,2044308798994874,Pan green,1620660933,1542,['2044308798994874_4302989243126807_1.jpg']
456170574528072_2472302662914843,456170574528072,Pan green,1620661441,4953,['456170574528072_2472302662914843_1.jpg']
2778474698892451_5429012780505283,2778474698892451,Pan green,1620652512,592,['2778474698892451_5429012780505283_1.jpg']
191690867518507_4181290521891835,191690867518507,Pan blue,1620645244,13328,['191690867518507_4181290521891835_1.jpg']
132950687395544_769786453711961,132950687395544,Pan blue,1620633527,3156,['132950687395544_769786453711961_1.jpg']
122247701178719_5478467712223331,122247701178719,Pan blue,1620739963,52,"['122247701178719_5478467712223331_1.jpg', '122247701178719_5478467712223331_2.jpg', '122247701178719_5478467712223331_3.jpg', '122247701178719_5478467712223331_4.jpg']"
112692513633541_311572723745518,112692513633541,Pan green,1620706869,2,"['112692513633541_311572723745518_1.jpg', '112692513633541_311572723745518_2.jpg']"
164872546882726_3865607093475901,164872546882726,Pan blue,1620691303,35542,['164872546882726_3865607093475901_1.jpg']
1450405368597404_2570318096606120,1450405368597404,Pan green,1620702786,0,['1450405368597404_2570318096606120_1.jpg']
100243575124856_269012641581281,100243575124856,Pan blue,1620692735,54,"['100243575124856_269012641581281_1.jpg', '100243575124856_269012641581281_2.jpg']"
1613943915536439_2892085004388984,1613943915536439,Pan green,1620709371,3,['1613943915536439_2892085004388984_1.jpg']
2044308798994874_4304490802976651,2044308798994874,Pan green,1620703978,1000,['2044308798994874_4304490802976651_1.jpg']
1573636192933234_2593825840914259,1573636192933234,Pan blue,1620725133,5052,['1573636192933234_2593825840914259_1.jpg']
46251501064_10157465520741065,46251501064,Pan green,1620704198,45490,['46251501064_10157465520741065_1.jpg']
131181017972_10159543141977973,131181017972,Pan blue,1620731565,3273,"['131181017972_10159543141977973_1.jpg', '131181017972_10159543141977973_2.jpg', '131181017972_10159543141977973_3.jpg', '131181017972_10159543141977973_4.jpg']"
131181017972_10159542977672973,131181017972,Pan blue,1620722247,3043,['131181017972_10159542977672973_1.jpg']
109004835824305_4089497931108289,109004835824305,Pan green,1620706644,924,['109004835824305_4089497931108289_1.jpg']
365320250345879_1642988162579075,365320250345879,Pan green,1620701866,9104,"['365320250345879_1642988162579075_1.jpg', '365320250345879_1642988162579075_2.jpg']"
300320033502806_1731740517027410,300320033502806,Pan blue,1620714516,433,"['300320033502806_1731740517027410_1.jpg', '300320033502806_1731740517027410_2.jpg', '300320033502806_1731740517027410_3.jpg', '300320033502806_1731740517027410_4.jpg']"
432321040122288_4208115712542783,432321040122288,Pan green,1620704842,128,['432321040122288_4208115712542783_1.jpg']
591740160895520_3948192725250230,591740160895520,Pan green,1620734921,639,['591740160895520_3948192725250230_1.jpg']
256213731079630_4253761284658168,256213731079630,Pan green,1620703411,25,['256213731079630_4253761284658168_1.jpg']
104430014640496_304923364591159,104430014640496,Pan green,1620703802,55,['104430014640496_304923364591159_1.jpg']
684771781600479_4035885663155724,684771781600479,Pan green,1620739218,411,"['684771781600479_4035885663155724_1.jpg', '684771781600479_4035885663155724_2.jpg']"
164420207551103_772931773366607,164420207551103,Pan green,1620714102,825,"['164420207551103_772931773366607_1.jpg', '164420207551103_772931773366607_2.jpg']"
177519968962673_3962197867161512,177519968962673,Pan green,1620705447,19,['177519968962673_3962197867161512_1.jpg']
164872546882726_3866832480020029,164872546882726,Pan blue,1620728452,9209,['164872546882726_3866832480020029_1.jpg']
164872546882726_3866551600048117,164872546882726,Pan blue,1620719791,31509,"['164872546882726_3866551600048117_1.jpg', '164872546882726_3866551600048117_2.jpg']"
150336441057_10157591567711058,150336441057,Pan green,1620734524,3517,['150336441057_10157591567711058_1.jpg']
720492554670764_3946363475416973,720492554670764,Pan blue,1620758883,344,['720492554670764_3946363475416973_1.jpg']
